row_id,listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
ROW_00118,REAL_20970763,2 BHK Flat,13000000.0,944.0,2.0,2,1,"V. Kallahalli, Bengaluru",Bengaluru,12.8756763,77.7784485,1.0,32.0,Semi Furnished,East,,Ready to Move,,False,Meridian Park at The Prestige City by Prestige Projects Pvt Ltd,2026-08-22,resale,Resale,Real
ROW_00119,REAL_21091673,3 BHK Flat,29000000.0,1894.0,3.0,3,1,"6th Phase, JP Nagar",Bengaluru,12.9,77.584198,3.0,25.0,Unfurnished,East,,Upcoming,2030-12-01,True,Assetz Meru & Meadow,2026-09-10,resale,Resale,Real
ROW_00120,REAL_20462664,3 BHK Flat,12000000.0,1900.0,3.0,3,2,"NN Farm Layout, Sanjaynagar",Bengaluru,13.034216,77.580826,2.0,4.0,Semi Furnished,North,20.0,Ready to Move,,False,,2026-08-13,resale,Resale,Real
ROW_00121,SYN_02218,,16470000.0,893.0,1.0,1,2,"MIG Flats, Kengeri Satellite Town",,,,11.0,28.0,Unfurnished,West,6.5,Ready to Move,,False,,,,,Synthetic
ROW_00122,REAL_20840815,2 BHK Flat,12000000.0,1098.0,2.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146567,77.638603,4.0,15.0,Semi Furnished,West,3.0,Ready to Move,,False,Godrej Aqua,2026-08-03,resale,Resale,Real
ROW_00123,SYN_02954,,37440000.0,1830.0,3.5,3,1,"Pattabhirama Nagar, Jayanagar",,,,23.0,32.0,Semi Furnished,West,14.0,Ready to Move,,True,,,,,Synthetic
ROW_00124,SYN_00972,,33610000.0,2537.0,3.0,2,1,"Kasavanahalli, Bengaluru",,,,17.0,22.0,Unfurnished,East,1.0,Upcoming,2026-04-25,True,,,,,Synthetic
ROW_00125,REAL_19383387,10 BHK Flat,33500000.0,3800.0,10.0,11,2,"Stage 2, BTM Layout 2nd Stage",Bengaluru,12.910759,77.607152,1.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False,,2026-07-31,resale,Resale,Real
ROW_00126,REAL_19609941,2 BHK Flat,11500000.0,826.0,2.0,2,1,"Manayata Tech Park, Thanisandra",Bengaluru,13.051197,77.622772,19.0,23.0,Unfurnished,East,,Ready to Move,,False,Sobha Dream Gardens,2026-07-24,resale,Resale,Real
ROW_00127,REAL_18731074,2 BHK Flat,17600000.0,1232.0,2.0,2,1,"Akshaya Vana, Akshayanagar",Bengaluru,12.861896,77.613487,5.0,21.0,Semi Furnished,East,4.0,Ready to Move,,False,Prestige Song Of The South Phase 1,2026-08-07,resale,Resale,Real
ROW_00128,REAL_20833848,2 BHK Flat,9000000.0,970.0,2.0,2,1,"ISRO Akash Vihar Layout, Gantiganahalli",Bengaluru,13.132996,77.579559,3.0,3.0,Semi Furnished,East,,Upcoming,2026-09-01,True,Tharuns BV Sattva,2026-08-02,resale,Resale,Real
ROW_00129,SYN_04151,,21440000.0,1597.0,3.0,3,2,"Harsha Layout, Kengeri Satellite Town",,,,26.0,32.0,Semi Furnished,East,14.7,Ready to Move,,False,,,,,Synthetic
ROW_00130,REAL_21030705,3 BHK Flat,22799999.999999996,1698.0,3.0,3,2,"Kattanallur, Sannatammanahalli",Bengaluru,13.05496,77.762817,12.0,25.0,Unfurnished,West,1.0,Ready to Move,,False,Brigade Golden Triangle,2026-09-01,resale,Resale,Real
ROW_00131,SYN_01294,,13770000.0,765.0,1.0,1,1,"Hulimavu, Bengaluru",,,,13.0,29.0,Semi Furnished,Unknown,7.0,Upcoming,2028-01-10,True,,,,,Synthetic
ROW_00132,REAL_19894248,3 BHK Flat,20000000.0,1399.0,3.0,2,1,"Kasavanahalli, Bengaluru",Bengaluru,12.905846,77.675849,1.0,5.0,Semi Furnished,East,9.0,Ready to Move,,False,,2026-08-25,resale,Resale,Real
ROW_00133,REAL_20832605,2 BHK Flat,8400000.0,896.0,2.0,2,1,"Bengaluru Hardware Park, Bengaluru",Bengaluru,13.14783,77.67757,28.0,28.0,Unfurnished,East,,Ready to Move,,False,Godrej Ananda,2026-08-02,resale,Resale,Real
ROW_00134,SYN_00796,,15930000.0,1272.0,2.0,2,1,"Balagere, Bengaluru",,,,3.0,27.0,Semi Furnished,North,6.8,Ready to Move,,False,,,,,Synthetic
ROW_00135,SYN_03183,,20020000.0,1478.0,3.0,3,1,"Gunjur Palya, Bengaluru",,,,20.0,22.0,Unfurnished,West,3.0,Ready to Move,,True,,,,,Synthetic
ROW_00136,SYN_04419,,13880000.0,1260.0,2.0,2,1,"Suryanagar, Bommasandra",,,,7.0,9.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00137,REAL_21084632,4 BHK Flat,26000000.0,1745.0,4.0,3,1,"Cheemasandra, Bengaluru",Bengaluru,13.06287,77.7397,14.0,18.0,Unfurnished,East,,Upcoming,2027-12-01,True,Brigade Calista,2026-09-09,resale,Resale,Real
ROW_00138,SYN_01683,,10970000.0,992.0,2.0,1,1,"Hadosiddapura, Carmelaram",,,,13.0,18.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00139,REAL_21086234,4 BHK Flat,29000000.0,2180.0,4.0,4,1,"SNN Raj Serenity, Akshayanagar",Bengaluru,12.858951,77.612114,14.0,14.0,Semi Furnished,West,10.0,Ready to Move,,False,SNN Raj Serenity Phase 2,2026-09-09,resale,Resale,Real
ROW_00140,SYN_03793,,9130000.0,655.0,1.0,1,1,"MIG Flats, Kengeri Satellite Town",,,,9.0,22.0,Unfurnished,East,7.4,Ready to Move,,False,,,,,Synthetic
ROW_00141,REAL_21108654,3 BHK Flat,11399999.999999998,1200.0,3.0,2,1,"Shriram Sameeksha, Singapura",Bengaluru,13.072396,77.535912,6.0,7.0,Semi Furnished,East,8.0,Ready to Move,,False,Shriram Sameeksha,2026-09-12,resale,Resale,Real
ROW_00142,SYN_02793,,34380000.0,1467.0,3.0,2,1,"Celesta, Battarahalli",,,,11.0,14.0,Semi Furnished,West,3.0,Ready to Move,,False,,,,,Synthetic
ROW_00143,SYN_01519,,15690000.0,1183.0,3.0,3,3,"Kuvempu Layout, Visthar",,,,10.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00144,REAL_21008351,2 BHK Flat,12700000.0,1076.0,2.0,2,1,"Gunjur Palya, Bengaluru",Bengaluru,12.914004,77.714597,7.0,8.0,Semi Furnished,South,3.0,Ready to Move,,False,,2026-08-29,resale,Resale,Real
ROW_00145,SYN_02889,,19190000.0,1751.0,3.0,3,1,"Bommenahalli, Bengaluru",,,,3.0,24.0,Semi Furnished,East,19.7,Ready to Move,,True,,,,,Synthetic
ROW_00146,SYN_01832,,6140000.0,1122.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",,,,10.0,14.0,Semi Furnished,East,10.5,Ready to Move,,False,,,,,Synthetic
ROW_00147,SYN_00423,,11820000.0,983.0,2.0,2,1,"Chikkakannalli, Bengaluru",,,,2.0,4.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00148,REAL_17057146,3 BHK Flat,27500000.0,1858.0,3.0,3,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,10.0,28.0,Unfurnished,East,,Upcoming,2026-06-25,True,Prestige Lavender Fields,2026-06-25,resale,Resale,Real
ROW_00149,REAL_20678778,3 BHK Flat,24500000.0,1898.0,3.0,4,1,"Kogilu Layout, Srinivaspur",Bengaluru,13.10335,77.63138,3.0,13.0,Semi Furnished,East,7.0,Ready to Move,,False,Brigade Northridge,2026-07-11,resale,Resale,Real
ROW_00150,REAL_20083094,2 BHK Flat,6200000.0,966.0,2.0,2,1,"Dasanapura, Bengaluru",Bengaluru,13.07312,77.436302,9.0,12.0,Unfurnished,Unknown,2.0,Ready to Move,,False,Tata New Haven,2026-09-11,resale,Resale,Real
ROW_00151,SYN_01007,,20040000.0,1455.0,3.0,3,1,"B Narayanapura, Mahadevapura",,,,0.0,11.0,Unfurnished,Unknown,0.5,Ready to Move,,False,,,,,Synthetic
ROW_00152,SYN_01041,,10690000.0,1033.0,2.0,2,1,"Sree Narayana Nagar, Kadagrahara",,,,5.0,5.0,Semi Furnished,West,10.2,Ready to Move,,False,,,,,Synthetic
ROW_00153,REAL_19939514,3 BHK Flat,24400000.0,1950.0,3.0,3,2,"Kuvempu Layout, Visthar",Bengaluru,13.074358,77.651733,11.0,30.0,Unfurnished,East,,Upcoming,2026-08-27,True,LivingWalls True North,2026-08-27,resale,Resale,Real
ROW_00154,SYN_03448,,5400000.0,1066.0,2.0,2,1,"Jigani, Bengaluru",,,,0.0,5.0,Semi Furnished,East,3.0,Ready to Move,,False,,,,,Synthetic
ROW_00155,SYN_00271,,11460000.0,862.0,2.0,2,1,"Chikkakannalli, Bengaluru",,,,15.0,19.0,Semi Furnished,East,5.0,Ready to Move,,False,,,,,Synthetic
ROW_00156,SYN_01899,,32010000.0,2068.0,3.0,3,1,"Ardendale, Kannamangala - Whitefield Hoskote Road",,,,12.0,17.0,Unfurnished,East,4.3,Ready to Move,,False,,,,,Synthetic
ROW_00157,SYN_00311,,14860000.0,1164.0,2.0,2,1,"Vignan Nagar, Kaggadasapura",,,,15.0,19.0,Unfurnished,East,8.2,Ready to Move,,False,,,,,Synthetic
ROW_00158,REAL_20533189,3 BHK Flat,14700000.0,1332.0,3.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,1.0,13.0,Unfurnished,East,2.0,Ready to Move,,False,Purva Zenium,2026-06-23,resale,Resale,Real
ROW_00159,SYN_00676,,7880000.0,984.0,2.0,2,1,"Balagere, Bengaluru",,,,12.0,12.0,Semi Furnished,Unknown,8.7,Ready to Move,,False,,,,,Synthetic
ROW_00160,REAL_20866199,3 BHK Flat,18300000.0,1498.0,3.0,2,1,"Buena Vista, Bommenahalli",Bengaluru,13.064485,77.739922,4.0,22.0,Fully Furnished,North,4.0,Ready to Move,,False,Brigade Buena Vista,2026-08-06,resale,Resale,Real
ROW_00161,REAL_20785626,3 BHK Flat,18500000.0,1380.0,3.0,2,1,"Suma Dhura Eden Garden, Chikkabana Halli",Bengaluru,13.027815,77.75161,9.0,14.0,Semi Furnished,West,4.0,Ready to Move,,False,Sumadhura Eden Garden,2026-07-27,resale,Resale,Real
ROW_00162,REAL_18804524,3 BHK Flat,53000000.0,1901.0,3.0,3,1,"Sudhama Nagar, Bengaluru",Bengaluru,12.957755,77.588638,6.0,20.0,Unfurnished,Unknown,,Upcoming,2026-08-19,True,Purva Orient Grand,2026-08-18,resale,Resale,Real
ROW_00163,SYN_02509,,15360000.0,1121.0,3.0,3,1,"Battarahalli, K R Puram",,,,1.0,8.0,Semi Furnished,Unknown,0.8,Ready to Move,,False,,,,,Synthetic
ROW_00164,REAL_20975702,2 BHK Flat,14000000.0,1100.0,2.0,2,1,"Iblur Village, Bellandur",Bengaluru,12.924679,77.66452,1.0,4.0,Semi Furnished,Unknown,10.0,Ready to Move,,False,Corporate Suncity Apartments,2026-08-23,resale,Resale,Real
ROW_00165,REAL_20919371,3 BHK Flat,13799999.999999998,1233.0,3.0,2,1,"Gunjur Palya, Bengaluru",Bengaluru,12.932611,77.729935,2.0,4.0,Unfurnished,West,4.0,Ready to Move,,False,Saritha Serene,2026-08-14,resale,Resale,Real
ROW_00166,REAL_20984128,2 BHK Flat,11000000.0,1081.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",Bengaluru,12.889698,77.695557,6.0,12.0,Unfurnished,East,4.0,Ready to Move,,False,Mana Macasa Emerald,2026-08-24,resale,Resale,Real
ROW_00167,SYN_04646,,15110000.0,1166.0,2.0,2,1,"Medahalli, Bengaluru",,,,0.0,4.0,Unfurnished,North,15.2,Ready to Move,,False,,,,,Synthetic
ROW_00168,SYN_03896,,10190000.0,1450.0,3.0,3,1,"Horamavu Agara, Horamavu",,,,6.0,18.0,Unfurnished,North,0.9,Upcoming,2027-08-30,True,,,,,Synthetic
ROW_00169,SYN_03022,,26560000.0,1646.0,3.0,3,1,"Uttarahalli -Manavarthekaval, Bengaluru",,,,17.0,18.0,Unfurnished,Unknown,6.0,Ready to Move,,False,,,,,Synthetic
ROW_00170,REAL_20773723,4 BHK Flat,127500000.0,5100.0,4.0,4,2,"Hebbal, Bengaluru",Bengaluru,13.050116,77.593338,5.0,21.0,Fully Furnished,North,3.0,Ready to Move,,False,Embassy Lake Terraces,2026-07-25,resale,Resale,Real
ROW_00171,REAL_20880259,3 BHK Flat,17500000.0,1599.0,3.0,3,1,"Bollineni Silas, K R Puram",Bengaluru,13.00732,77.740883,2.0,13.0,Semi Furnished,East,6.0,Ready to Move,,False,BSCPL Bollineni Silas,2026-08-08,resale,Resale,Real
ROW_00172,SYN_04414,,10320000.0,1046.0,3.0,3,2,"Hosahalli, Bengaluru",,,,29.0,39.0,Semi Furnished,East,12.2,Ready to Move,,False,,,,,Synthetic
ROW_00173,SYN_02060,,15130000.0,1348.0,2.0,2,1,"K R Puram, Bengaluru",,,,1.0,4.0,Semi Furnished,West,10.0,Ready to Move,,False,,,,,Synthetic
ROW_00174,SYN_01791,,15990000.0,1031.0,3.0,3,1,"Suma Dhura Eden Garden, Chikkabana Halli",,,,3.0,14.0,Unfurnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_00175,REAL_20895815,3 BHK Flat,39200000.0,2415.0,3.0,3,0,"1st Phase, JP Nagar",Bengaluru,12.907405,77.575686,4.0,10.0,Fully Furnished,Unknown,15.0,Ready to Move,,False,Salarpuria Aristrocracy,2026-08-11,resale,Resale,Real
ROW_00176,REAL_20068772,2 BHK Flat,7300000.0,860.0,2.0,2,1,"Gulimangala, Bengaluru",Bengaluru,12.83243,77.702957,3.0,7.0,Semi Furnished,East,1.0,Ready to Move,,False,Shriram Liberty Square,2026-06-25,resale,Resale,Real
ROW_00177,REAL_20689175,3 BHK Flat,36000000.0,2409.0,3.0,3,1,"Horamavu Agara, Horamavu",Bengaluru,13.033061,77.661395,5.0,18.0,Unfurnished,East,,Upcoming,2026-09-15,True,,2026-09-15,resale,Resale,Real
ROW_00178,SYN_03967,,33780000.0,1750.0,3.5,3,1,"KIADB Export Promotion Industrial Area, K R Puram",,,,22.0,28.0,Semi Furnished,East,13.9,Ready to Move,,False,,,,,Synthetic
ROW_00179,REAL_20515257,3 BHK Flat,22500000.0,1690.0,3.0,3,1,"Thigala Chowdadenahalli, Bengaluru",Bengaluru,12.895463,77.749268,3.0,27.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Brigade Sanctuary,2026-08-01,resale,Resale,Real
ROW_00180,SYN_00912,,21810000.0,1470.0,3.0,3,1,"Ardendale, Kannamangala - Whitefield Hoskote Road",,,,8.0,9.0,Semi Furnished,West,11.9,Ready to Move,,False,,,,,Synthetic
ROW_00181,SYN_03315,,18290000.0,1368.0,3.0,3,1,"Nallurhalli, Whitefield",,,,14.0,19.0,Semi Furnished,North,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00182,REAL_21056434,3 BHK Flat,15900000.0,1640.0,3.0,3,1,"Varthur Hobli, Panathur",Bengaluru,12.93797,77.705292,2.0,3.0,Unfurnished,East,,Upcoming,2027-09-01,True,D C Capitol Phase II,2026-09-05,resale,Resale,Real
ROW_00183,SYN_00705,,28520000.0,1623.0,3.0,2,1,"2nd Stage, Uttarahalli Hobli",,,,10.0,18.0,Semi Furnished,North,1.7,Ready to Move,,False,,,,,Synthetic
ROW_00184,REAL_19605315,2 BHK Flat,18500000.0,1261.0,2.0,2,1,"Ambedkar Nagar, Carmelaram",Bengaluru,12.901328,77.708595,15.0,18.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,Bren Corporation Champions Square,2026-09-07,resale,Resale,Real
ROW_00185,SYN_00442,,15800000.0,1210.0,2.0,2,1,"Kannuru, Bengaluru",,,,0.0,9.0,Unfurnished,East,2.9,Ready to Move,,False,,,,,Synthetic
ROW_00186,SYN_02932,,25950000.0,1588.0,3.0,2,1,"Laxminarayana Layout, Whitefield",,,,6.0,21.0,Semi Furnished,East,12.5,Ready to Move,,False,,,,,Synthetic
ROW_00187,REAL_21061659,3 BHK Flat,12000000.0,1700.0,3.0,3,2,"Government Quarters, C V Raman Nagar",Bengaluru,12.977100387605615,77.67022786502396,2.0,5.0,Semi Furnished,Unknown,12.0,Ready to Move,,False,,2026-09-06,resale,Resale,Real
ROW_00188,SYN_02237,,12320000.0,795.0,1.5,2,1,"Seenappa Layout, Bommanahalli",,,,13.0,21.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00189,REAL_19710909,3 BHK Flat,25500000.0,1839.0,3.0,3,1,"Phase 2, Whitefield",Bengaluru,12.9667,77.746696,4.0,14.0,Unfurnished,East,,Ready to Move,,False,BLOOM & DELL,2026-09-11,resale,Resale,Real
ROW_00190,REAL_17537273,3 BHK Flat,27500000.0,1665.0,3.0,3,1,"Glen Classic, Devinagar",Bengaluru,13.052839,77.574203,15.0,18.0,Unfurnished,East,5.0,Ready to Move,,False,Hiranandani Glen Gate,2026-08-19,resale,Resale,Real
ROW_00191,SYN_03405,,12370000.0,1109.0,3.0,3,1,"Gummanahalli, Bengaluru",,,,14.0,18.0,Unfurnished,East,4.2,Ready to Move,,False,,,,,Synthetic
ROW_00192,REAL_20815057,2 BHK Flat,9950000.0,1135.0,2.0,2,1,"V S Reddy Colony, Kadugodi",Bengaluru,12.9914135601009,77.76291029476,3.0,5.0,Semi Furnished,North,7.0,Ready to Move,,False,,2026-07-31,resale,Resale,Real
ROW_00193,REAL_20918186,1 BHK Flat,11000000.0,661.0,1.0,1,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,5.0,18.0,Unfurnished,East,,Upcoming,2028-12-01,True,Sobha Neopolis,2026-08-14,resale,Resale,Real
ROW_00194,REAL_21073192,2 BHK Flat,11500000.0,839.0,2.0,2,1,"Yadavanahalli, Bengaluru",Bengaluru,12.788372,77.745361,13.0,33.0,Semi Furnished,Unknown,1.0,Ready to Move,,False,Sobha Brooklyn Towers Townpark,2026-09-08,resale,Resale,Real
ROW_00195,SYN_03082,,17100000.0,1471.0,2.0,1,1,"Devasthanagalu, Varthur",,,,7.0,14.0,Semi Furnished,Unknown,7.3,Ready to Move,,False,,,,,Synthetic
ROW_00196,REAL_21002754,4 BHK Flat,130000000.0,4200.0,4.0,5,3,"Block A, Sahakara Nagar",Bengaluru,13.065111,77.584167,1.0,3.0,Semi Furnished,South,1.0,Ready to Move,,False,,2026-08-27,resale,Resale,Real
ROW_00197,REAL_21130910,2 BHK Flat,10600000.0,904.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.146309,77.675018,19.0,28.0,Unfurnished,North,1.0,Ready to Move,,False,Godrej Ananda,2026-09-17,resale,Resale,Real
ROW_00198,REAL_21028739,4 BHK Flat,29500000.0,2223.0,4.0,4,1,"Sri Venkateshpura Layout, Sampigehalli",Bengaluru,13.0729655774387,77.6188001533028,3.0,17.0,Unfurnished,South-East,,Ready to Move,,False,Unishire Belvedere Premia by Unishire,2026-09-01,resale,Resale,Real
ROW_00199,REAL_20028640,2 BHK Flat,10800000.0,1084.0,2.0,2,1,"Bollineni Silas, K R Puram",Bengaluru,13.00732,77.740883,3.0,13.0,Semi Furnished,South,6.0,Ready to Move,,False,BSCPL Bollineni Silas,2026-07-11,resale,Resale,Real
ROW_00200,REAL_20807264,2 BHK Flat,4700000.0,910.0,2.0,2,1,"Terracon Doctors Enclave, Chandapura",Bengaluru,12.7997348226716,77.712948816967,2.0,10.0,Semi Furnished,East,4.0,Ready to Move,,False,Navya Krishna Developers by Navya krishna Developers Chandapura	Navya krishna ,2026-07-30,resale,Resale,Real
ROW_00201,SYN_00200,,8150000.0,665.0,1.0,1,1,"Gummanahalli, Bengaluru",,,,0.0,4.0,Unfurnished,West,2.0,Upcoming,2028-12-02,True,,,,,Synthetic
ROW_00202,SYN_03848,,6490000.0,1011.0,2.0,2,1,"Attibele, Bengaluru",,,,11.0,14.0,Semi Furnished,East,7.9,Ready to Move,,False,,,,,Synthetic
ROW_00203,REAL_20910078,2 BHK Flat,11000000.0,1058.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",Bengaluru,12.889698,77.695557,6.0,12.0,Unfurnished,East,4.0,Ready to Move,,False,Mana Macasa Emerald,2026-08-13,resale,Resale,Real
ROW_00204,REAL_20247013,3 BHK Flat,20000000.0,1698.0,3.0,2,1,"Aishwarya Crystal Layout, Begur",Bengaluru,12.870757,77.645012,1.0,19.0,Unfurnished,East,1.0,Ready to Move,,False,TVS Emerald Jardin,2026-08-26,resale,Resale,Real
ROW_00205,SYN_04204,,12320000.0,1068.0,2.5,2,1,"Gummanahalli, Bengaluru",,,,7.0,34.0,Unfurnished,Unknown,5.5,Ready to Move,,False,,,,,Synthetic
ROW_00206,REAL_21102619,2 BHK Flat,6000000.0,874.0,2.0,2,1,"Shanthi Pura, Electronic City Phase 2",Bengaluru,12.846302,77.68924,2.0,7.0,Unfurnished,West,10.0,Ready to Move,,False,Shanders Dwellington,2026-09-12,resale,Resale,Real
ROW_00207,SYN_02909,,19020000.0,1082.0,2.0,2,1,"Gunjur Village, Bengaluru",,,,3.0,14.0,Semi Furnished,East,8.6,Ready to Move,,False,,,,,Synthetic
ROW_00208,REAL_20733385,3 BHK Flat,19000000.0,1515.0,3.0,2,1,"Seetharampalya, Hoodi",Bengaluru,12.985908,77.710258,0.0,4.0,Unfurnished,East,13.0,Ready to Move,,False,Sumadhura Sawan MTB,2026-07-19,resale,Resale,Real
ROW_00209,SYN_03344,,28530000.0,2232.0,4.0,4,1,"Maruthi Nagar, Yelahanka",,,,10.0,14.0,Unfurnished,East,1.4,Upcoming,2026-06-14,True,,,,,Synthetic
ROW_00210,REAL_19789595,2 BHK Flat,7300000.0,744.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,7.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,Shriram WYT Field,2026-06-15,resale,Resale,Real
ROW_00211,REAL_17447157,4 BHK Flat,59900000.0,3250.0,4.0,4,2,"Sahakara Nagar, Bengaluru",Bengaluru,13.072332,77.590668,6.0,14.0,Semi Furnished,East,,Upcoming,2026-08-27,True,L And T Elara Celestia,2026-08-27,resale,Resale,Real
ROW_00212,SYN_02934,,19190000.0,1987.0,3.0,3,1,"Carmelaram, Bengaluru",,,,0.0,4.0,Semi Furnished,Unknown,2.6,Ready to Move,,False,,,,,Synthetic
ROW_00213,SYN_02459,,18570000.0,1680.0,3.0,3,1,"Gummanahalli, Bengaluru",,,,10.0,12.0,Unfurnished,East,1.4,Ready to Move,,False,,,,,Synthetic
ROW_00214,SYN_04785,,8480000.0,590.0,1.0,1,1,"Sarjapur, Bengaluru",,,,7.0,11.0,Unfurnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_00215,SYN_00185,,5460000.0,682.0,1.0,1,1,"Boovanahalli, Bengaluru",,,,4.0,4.0,Unfurnished,Unknown,1.8,Ready to Move,,False,,,,,Synthetic
ROW_00216,SYN_03078,,15780000.0,1033.0,2.0,2,1,"Dodsworth Layout, Whitefield",,,,1.0,4.0,Unfurnished,East,9.7,Ready to Move,,False,,,,,Synthetic
ROW_00217,SYN_01503,,6020000.0,1061.0,2.0,2,1,"Madagondanahalli, Electronic City",,,,3.0,9.0,Semi Furnished,East,3.4,Ready to Move,,False,,,,,Synthetic
ROW_00218,SYN_01792,,14190000.0,1040.0,2.0,2,1,"Chikkakannalli, Bengaluru",,,,0.0,28.0,Semi Furnished,West,8.1,Ready to Move,,False,,,,,Synthetic
ROW_00219,SYN_02774,,8660000.0,1319.0,3.0,2,2,"Sarjapur, Bengaluru",,,,22.0,22.0,Unfurnished,West,5.6,Ready to Move,,False,,,,,Synthetic
ROW_00220,REAL_21140540,4 BHK Flat,39000000.0,2356.0,4.0,4,1,"2nd Stage, Uttarahalli Hobli",Bengaluru,12.906907,77.549316,14.0,23.0,Unfurnished,West,1.0,Ready to Move,,False,Brigade Nanda Heights,2026-09-18,resale,Resale,Real
ROW_00221,SYN_02843,,10470000.0,1083.0,2.0,2,1,"Seegehalli, Whitefield - Hoskote Road, K R Puram",,,,12.0,12.0,Unfurnished,East,1.6,Ready to Move,,False,,,,,Synthetic
ROW_00222,SYN_01263,,6630000.0,490.0,1.0,1,2,"Sarjapur, Bengaluru",,,,5.0,28.0,Unfurnished,East,2.1,Ready to Move,,False,,,,,Synthetic
ROW_00223,SYN_03207,,21350000.0,1508.0,3.0,3,1,"ISRO Colony, Domlur Layout",,,,5.0,29.0,Semi Furnished,East,3.6,Ready to Move,,False,,,,,Synthetic
ROW_00224,REAL_20785448,4 BHK Flat,38800000.0,3255.0,4.0,4,3,"Carmelaram, Bengaluru",Bengaluru,12.905701,77.704353,2.0,9.0,Semi Furnished,West,10.0,Ready to Move,,False,Saran Mulberry Woods,2026-07-27,resale,Resale,Real
ROW_00225,SYN_04337,,11060000.0,1351.0,3.0,3,2,"Rays Of Dawn, Kambipura",,,,9.0,10.0,Unfurnished,South,4.7,Ready to Move,,False,,,,,Synthetic
ROW_00226,REAL_20879642,1 BHK Flat,8900000.0,718.0,1.0,1,1,"Buena Vista, Bommenahalli",Bengaluru,13.064485,77.739922,4.0,14.0,Fully Furnished,North,6.0,Ready to Move,,False,Brigade Buena Vista,2026-08-08,resale,Resale,Real
ROW_00227,SYN_03002,,84310000.0,5108.0,4.0,4,1,"Amruthnagar, Byatarayanapura",,,,38.0,41.0,Unfurnished,Unknown,9.7,Ready to Move,,False,,,,,Synthetic
ROW_00228,SYN_02379,,30290000.0,2565.0,3.0,3,1,"Kuvempu Layout, Visthar",,,,14.0,19.0,Semi Furnished,East,15.9,Ready to Move,,False,,,,,Synthetic
ROW_00229,REAL_20785176,2 BHK Flat,12600000.0,1053.0,2.0,2,1,"Chowdeshwari Layout, Yelahanka",Bengaluru,13.1121429,77.5958514,4.0,23.0,Semi Furnished,East,1.0,Ready to Move,,False,,2026-07-27,resale,Resale,Real
ROW_00230,SYN_00383,,19920000.0,1647.0,3.0,3,1,"V S Reddy Colony, Kadugodi",,,,4.0,4.0,Semi Furnished,East,10.1,Ready to Move,,True,,,,,Synthetic
ROW_00231,REAL_21039144,3 BHK Flat,15000000.0,1630.0,3.0,3,1,"ITI Employees Housing Colony, Dooravani Nagar",Bengaluru,13.004377,77.670295,2.0,4.0,Semi Furnished,North,1.0,Ready to Move,,False,,2026-09-02,resale,Resale,Real
ROW_00232,REAL_20870410,3 BHK Flat,24000000.0,1851.0,3.0,3,1,"Dommasandra, Bengaluru",Bengaluru,12.8776,77.764,4.0,32.0,Unfurnished,East,,Ready to Move,,False,Meridian Park at The Prestige City,2026-08-07,resale,Resale,Real
ROW_00233,SYN_00743,,6220000.0,1185.0,2.0,2,1,"Akme Ballet, Doddanekundi",,,,6.0,19.0,Semi Furnished,East,0.1,Ready to Move,,False,,,,,Synthetic
ROW_00234,SYN_01729,,19950000.0,1471.0,2.0,2,1,"ITI Employees Housing Colony, Dooravani Nagar",,,,17.0,39.0,Semi Furnished,East,11.6,Ready to Move,,False,,,,,Synthetic
ROW_00235,REAL_20820058,3 BHK Flat,21100000.0,1690.0,3.0,3,1,"Eastwood Township, Harlur",Bengaluru,12.9020617224707,77.6698281949122,9.0,13.0,Semi Furnished,East,9.0,Ready to Move,,False,,2026-07-31,resale,Resale,Real
ROW_00236,SYN_00198,,15310000.0,1879.0,3.0,3,0,"Kambipura, Bengaluru",,,,5.0,18.0,Semi Furnished,Unknown,0.9,Ready to Move,,False,,,,,Synthetic
