price,area_sqft,bhk,bathrooms,parking,location,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction
145000000.0,4100.0,3.0,3,2,"Basavanna Nagar, Whitefield",10.0,21.0,Unfurnished,East,,Upcoming,2027-04-16,True
5900000.0,1049.0,2.0,2,1,"Sarjapur, Bengaluru",2.0,7.0,Semi Furnished,East,3.0,Ready to Move,,False
12600000.0,1053.0,2.0,2,1,"Gummanahalli, Bengaluru",12.0,21.0,Semi Furnished,East,3.0,Ready to Move,,False
11000000.0,800.0,2.0,2,1,"Bidare Agraha, Bengaluru",9.0,12.0,Semi Furnished,East,4.0,Ready to Move,,False
17700000.0,1657.0,3.0,3,1,"Bychapura, Bengaluru",4.0,8.0,Unfurnished,Unknown,,Upcoming,2029-03-01,True
33500000.0,2216.0,3.0,3,1,"Sarjapur, Bengaluru",7.0,16.0,Unfurnished,East,,Upcoming,2026-09-26,True
15700000.0,1096.0,2.0,2,1,"Suma Dhura Eden Garden, Chikkabana Halli",1.0,14.0,Semi Furnished,East,4.0,Ready to Move,,False
12100000.0,1144.0,2.0,2,1,"Ambedkar Nagar, Whitefield",1.0,12.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
12400000.0,1010.0,2.0,2,1,"Manayata Tech Park, Thanisandra",18.0,22.0,Unfurnished,East,2.0,Ready to Move,,False
11700000.0,1106.0,3.0,2,1,"Thirumalashettyhally, Bengaluru",8.0,12.0,Unfurnished,Unknown,1.0,Ready to Move,,False
58700000.0,3647.0,3.0,3,1,"Dodsworth Layout, Whitefield",7.0,13.0,Unfurnished,East,,Upcoming,2026-08-16,True
13400000.0,1206.0,2.0,2,1,"Devasthanagalu, Varthur",10.0,23.0,Semi Furnished,East,5.0,Ready to Move,,False
20800000.0,1917.0,3.0,3,1,"Navarathna Agrahara, Bengaluru",14.0,22.0,Semi Furnished,East,9.0,Ready to Move,,False
10300000.0,1229.0,2.0,2,1,"Kaverappa Layout, Kadubeesanahalli",4.0,4.0,Semi Furnished,East,9.0,Ready to Move,,False
7000000.0,1051.0,2.0,2,1,"Sree Narayana Nagar, Kadagrahara",1.0,5.0,Semi Furnished,Unknown,10.0,Ready to Move,,False
12800000.0,1377.0,3.0,2,1,"Bidare Agraha, Bengaluru",1.0,11.0,Semi Furnished,South,5.0,Ready to Move,,False
11000000.0,1075.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,12.0,Unfurnished,North,1.0,Ready to Move,,False
14600000.0,970.0,2.0,2,1,"Begur, Bengaluru",18.0,25.0,Unfurnished,North,1.0,Ready to Move,,False
12500000.0,1232.0,2.0,2,1,"Bhoganhalli, Bengaluru",2.0,4.0,Semi Furnished,East,10.0,Ready to Move,,False
7400000.0,1163.0,2.0,2,1,"Lakshmi Layout, Begur",3.0,3.0,Semi Furnished,East,10.0,Ready to Move,,False
11000000.0,1080.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,12.0,Unfurnished,East,1.0,Ready to Move,,False
11299999.999999998,1240.0,3.0,2,1,"Chokkanahalli, Bengaluru",8.0,9.0,Semi Furnished,East,10.0,Ready to Move,,False
12000000.0,945.0,2.0,2,1,"Aishwarya Crystal Layout, Begur",15.0,18.0,Unfurnished,West,1.0,Ready to Move,,False
13200000.0,1190.0,2.0,2,0,"Bangalore City Municipal Corporation Layout, Bengaluru",16.0,17.0,Semi Furnished,East,4.0,Ready to Move,,False
12000000.0,1300.0,2.0,2,1,"Rachenahalli, Sampigehalli",4.0,7.0,Unfurnished,East,,Ready to Move,,False
8950000.0,1151.0,2.0,2,1,"Chikkakannalli, Bengaluru",3.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False
18500000.0,1450.0,3.0,3,2,"Cauvery Colony, Koramangala",1.0,11.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
27500000.0,1907.0,3.0,3,2,"Goravigere, Bengaluru",30.0,40.0,Unfurnished,Unknown,,Ready to Move,,False
13400000.0,1221.0,2.0,2,1,"Kodigehalli, Whitefield",6.0,9.0,Semi Furnished,East,7.0,Ready to Move,,False
8000000.0,779.0,2.0,2,1,"Bendiganahalli, Bengaluru",9.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
14500000.0,1103.0,2.0,2,1,"Ambalipura, Harlur",0.0,13.0,Semi Furnished,East,11.0,Ready to Move,,False
15800000.0,1653.0,3.0,3,1,"BDA Layout BTM 4th Stage, Bommanahalli",3.0,10.0,Semi Furnished,East,11.0,Ready to Move,,False
8200000.0,1052.0,2.0,2,1,"Chikkakannalli, Bengaluru",2.0,4.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
29000000.0,1388.0,3.0,2,2,"Mallasandra, Bengaluru",5.0,20.0,Unfurnished,Unknown,,Upcoming,2027-12-01,True
13500000.0,1106.0,3.0,2,1,"Thirumalashettyhally, Bengaluru",7.0,12.0,Semi Furnished,East,1.0,Ready to Move,,False
12500000.0,1077.0,2.0,2,1,"Glass Factory Layout, Electronic City",12.0,14.0,Unfurnished,West,1.0,Ready to Move,,False
9000000.0,972.0,2.0,2,1,"Utsav Raaga, Kannuru",11.0,14.0,Semi Furnished,South,9.0,Ready to Move,,False
7900000.0,982.0,2.0,2,1,"Sompura, Bengaluru",4.0,4.0,Semi Furnished,East,7.0,Ready to Move,,False
11100000.000000002,1030.0,2.0,2,1,"Thirumalashettyhally, Bengaluru",1.0,12.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
8000000.0,650.0,1.0,1,2,"Vijay Nagar, Whitefield",1.0,4.0,Fully Furnished,East,4.0,Ready to Move,,False
13000000.0,1009.0,2.0,2,1,"Balagere, Bengaluru",3.0,14.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
13500000.0,1180.0,2.0,2,1,"Kannuru, Bengaluru",5.0,14.0,Semi Furnished,South,6.0,Ready to Move,,False
16900000.0,1200.0,2.5,2,0,"Maithri Layout, Kadugodi",2.0,17.0,Unfurnished,North,,Upcoming,2030-12-01,True
19800000.0,2127.0,3.0,3,1,"Rachenahalli, Mesthri Palya",1.0,9.0,Semi Furnished,West,8.0,Ready to Move,,False
6400000.0,911.0,2.0,2,1,"Gunjur, Bengaluru",3.0,4.0,Semi Furnished,North,5.0,Ready to Move,,False
11500000.0,1200.0,2.0,2,1,"Hunasamaranahalli, Bengaluru",5.0,14.0,Unfurnished,West,1.0,Ready to Move,,False
7900000.0,1129.0,2.0,2,1,"Choodasandra, Bengaluru",1.0,4.0,Semi Furnished,North,6.0,Ready to Move,,False
13100000.0,1260.0,2.0,2,1,"Sampigehalli, Bengaluru",2.0,4.0,Semi Furnished,North,4.0,Ready to Move,,False
23900000.0,2300.0,4.0,4,2,"Rohan Iksha, Bhoganhalli",7.0,13.0,Unfurnished,East,,Upcoming,2028-09-09,True
17000000.0,1650.0,3.0,3,2,"Kempapura Agrahara, Bengaluru",3.0,14.0,Semi Furnished,North,14.0,Ready to Move,,False
31800000.0,2103.0,3.0,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",21.0,34.0,Unfurnished,East,,Ready to Move,,False
14000000.0,1506.0,3.0,3,2,"Kattanallur, Sannatammanahalli",,,Unfurnished,North,3.0,Ready to Move,,False
37000000.0,2180.0,4.0,4,1,"Eastwood Township, Kasavanahalli",10.0,18.0,Unfurnished,West,,Upcoming,2027-09-01,True
33000000.0,2189.0,3.0,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",26.0,34.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
19900000.0,1790.0,3.0,3,1,"Bommenahalli, Bengaluru",4.0,18.0,Unfurnished,East,1.0,Ready to Move,,False
34500000.0,2426.0,3.0,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",25.0,34.0,Unfurnished,North,,Ready to Move,,False
13600000.000000002,1244.0,2.0,2,1,"Devasthanagalu, Varthur",19.0,23.0,Semi Furnished,East,6.0,Ready to Move,,False
8800000.0,600.0,1.0,1,1,"Goravigere, Bengaluru",7.0,17.0,Semi Furnished,West,5.0,Ready to Move,,False
24000000.0,1400.0,3.0,3,1,"Chikkakannalli, Bengaluru",13.0,18.0,Unfurnished,East,,Upcoming,2030-09-01,True
11000000.0,1058.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,12.0,Unfurnished,East,4.0,Ready to Move,,False
24900000.000000004,1690.0,3.0,3,2,"Lakedew Residency- Phase 2, Harlur",2.0,14.0,Semi Furnished,East,4.0,Ready to Move,,False
9500000.0,980.0,2.0,2,1,"Huvinayakanahalli, Bengaluru",7.0,19.0,Unfurnished,East,,Upcoming,2029-03-01,True
14500000.0,984.0,2.0,2,1,"Uttarahalli -Manavarthekaval, Bengaluru",6.0,14.0,Semi Furnished,East,2.0,Ready to Move,,False
9600000.0,1180.0,2.0,2,1,"Varthur, Bengaluru",3.0,3.0,Semi Furnished,West,10.0,Ready to Move,,False
14000000.0,1148.0,2.0,2,1,"Aishwarya Crystal Layout, Begur",2.0,18.0,Unfurnished,East,1.0,Ready to Move,,False
16900000.0,1297.0,2.0,2,1,"Doddakannelli, Bengaluru",5.0,13.0,Semi Furnished,East,8.0,Ready to Move,,False
25000000.0,1899.0,3.0,3,2,"Chikkagubbi Village, Bengaluru",21.0,22.0,Unfurnished,Unknown,,Upcoming,2026-09-11,True
8700000.0,937.0,2.0,2,1,"Gattahalli, Bengaluru",2.0,5.0,Semi Furnished,East,7.0,Ready to Move,,False
19500000.0,1424.0,3.0,2,1,"Thigala Chowdadenahalli, Bengaluru",5.0,27.0,Unfurnished,East,,Upcoming,2028-12-01,True
9800000.0,1394.0,3.0,2,1,"Kattanallur, Goravigere",3.0,4.0,Unfurnished,Unknown,,Ready to Move,,False
33400000.0,2134.0,4.0,3,1,"Gunjur Village, Bengaluru",11.0,20.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
8500000.0,1338.0,3.0,2,1,"Terracon Doctors Enclave, Chandapura",0.0,5.0,Unfurnished,North,,Ready to Move,,False
14200000.0,1276.0,2.0,2,1,"Navarathna Agrahara, Bengaluru",15.0,27.0,Semi Furnished,East,7.0,Ready to Move,,False
21000000.0,1815.0,3.0,3,1,"Nehru Nagar, Bengaluru",1.0,12.0,Semi Furnished,East,4.0,Ready to Move,,False
13400000.0,1267.0,2.0,2,1,"Vignana Kendra, Bengaluru",1.0,14.0,Semi Furnished,South,12.0,Ready to Move,,False
8900000.0,1109.0,3.0,2,1,"Devasthanagalu, Varthur",1.0,6.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
11500000.0,1200.0,2.5,2,1,"Nagavara, Bengaluru",2.0,4.0,Semi Furnished,South,14.0,Ready to Move,,False
8500000.0,1338.0,3.0,2,1,"Terracon Doctors Enclave, Chandapura",4.0,5.0,Unfurnished,North,,Ready to Move,,False
17500000.0,1646.0,3.0,3,1,"Ahad Euphoria, Carmelaram",2.0,15.0,Semi Furnished,West,10.0,Ready to Move,,False
12000000.0,1100.0,2.0,2,2,"Choodasandra, Bengaluru",3.0,4.0,Fully Furnished,East,4.0,Ready to Move,,False
10000000.0,1209.0,2.0,2,1,"Hadosiddapura, Carmelaram",3.0,3.0,Semi Furnished,West,9.0,Ready to Move,,False
10400000.0,1241.0,3.0,2,1,"Hadosiddapura, Carmelaram",1.0,4.0,Semi Furnished,East,9.0,Ready to Move,,False
4000000.0,702.0,2.0,2,0,"Phase 1, Whitefield",,,Semi Furnished,Unknown,,Ready to Move,,False
11000000.0,1050.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,12.0,Unfurnished,East,1.0,Ready to Move,,False
13000000.0,1330.0,2.0,2,1,"Vasanthapura, Subramanyapura",0.0,21.0,Unfurnished,South,3.0,Ready to Move,,False
7500000.0,750.0,2.0,2,1,"Yellupura, Bengaluru",3.0,7.0,Semi Furnished,East,3.0,Ready to Move,,False
9500000.0,1252.0,2.0,2,1,"Kodandarama Nagar, Halanayakanahalli",1.0,4.0,Semi Furnished,North,6.0,Ready to Move,,False
27300000.0,1990.0,3.0,3,1,"Manayata Tech Park, Thanisandra",4.0,27.0,Semi Furnished,West,8.0,Ready to Move,,False
45000000.0,3000.0,4.0,4,4,"Gopalapura, Binnipete",24.0,28.0,Semi Furnished,East,8.0,Ready to Move,,False
26500000.0,1500.0,3.0,3,1,"SNN Raj Grandeur, Bommanahalli",14.0,14.0,Semi Furnished,East,5.0,Ready to Move,,False
11700000.0,1064.0,2.0,2,1,"Hosahalli, Bengaluru",7.0,12.0,Unfurnished,East,2.0,Ready to Move,,False
13000000.0,1150.0,2.0,2,1,"Silver Springs Layout, Munnekollal",2.0,4.0,Semi Furnished,East,8.0,Ready to Move,,False
6500000.0,1014.0,2.0,2,1,"Madagondanahalli, Electronic City",4.0,6.0,Semi Furnished,East,6.0,Ready to Move,,False
7500000.0,1139.0,3.0,2,1,"Singena Agrahara, Bommasandra",1.0,4.0,Semi Furnished,East,11.0,Ready to Move,,False
8400000.0,1395.0,3.0,2,1,"BEML Cooperative Society Layout, Bidaraguppe",6.0,7.0,Semi Furnished,West,9.0,Ready to Move,,False
21500000.0,1758.0,3.0,3,1,"Medahalli, Bengaluru",10.0,23.0,Unfurnished,Unknown,1.0,Ready to Move,,False
6659999.999999999,1260.0,2.0,2,2,"Anagalapura, Bengaluru",2.0,8.0,Semi Furnished,North,5.0,Ready to Move,,False
28000000.0,1610.0,3.0,3,1,"Basavanapura, K R Puram",7.0,18.0,Unfurnished,West,,Upcoming,2027-06-01,True
32000000.0,1585.0,3.0,2,1,"Hongasandra, Bengaluru",20.0,22.0,Semi Furnished,East,10.0,Ready to Move,,False
28000000.0,2013.0,3.5,3,2,"RK Gardens, Vajarahalli",1.0,26.0,Semi Furnished,West,1.0,Ready to Move,,False
6450000.0,1070.0,3.0,2,2,"Bisuvanahalli, Bengaluru",4.0,7.0,Unfurnished,North,11.0,Ready to Move,,False
17400000.0,1945.0,3.0,3,1,"Yamare, Bengaluru",13.0,33.0,Unfurnished,East,,Ready to Move,,False
21500000.0,1387.0,3.0,2,1,"Sarjapur, Bengaluru",6.0,31.0,Semi Furnished,North,1.0,Ready to Move,,False
10500000.0,1384.0,2.0,2,1,"Bharthi Nagar, K R Puram",6.0,9.0,Semi Furnished,East,10.0,Ready to Move,,False
7300000.0,860.0,2.0,2,1,"Gulimangala, Bengaluru",3.0,7.0,Semi Furnished,East,1.0,Ready to Move,,False
30099999.999999996,1538.0,3.0,3,1,"Varthur, Bengaluru",3.0,26.0,Unfurnished,West,2.0,Ready to Move,,False
11500000.0,1105.0,2.5,2,1,"Thirumalashettyhally, Bengaluru",8.0,12.0,Unfurnished,Unknown,,Ready to Move,,False
15600000.0,1545.0,3.0,2,1,"Gunjur, Bengaluru",3.0,24.0,Semi Furnished,West,4.0,Ready to Move,,False
8000000.0,750.0,2.0,2,1,"Yelachanayakanapura, Bengaluru",9.0,12.0,Fully Furnished,East,,Ready to Move,,False
12500000.0,1004.0,2.0,2,1,"Manayata Tech Park, Thanisandra",5.0,23.0,Unfurnished,East,2.0,Ready to Move,,False
20500000.0,1500.0,3.0,3,1,"Bellandur, Bengaluru",1.0,6.0,Semi Furnished,Unknown,9.0,Ready to Move,,False
7300000.0,744.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",7.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
56300000.0,4000.0,4.0,4,2,"Meenakunte, Bengaluru",17.0,27.0,Unfurnished,West,,Upcoming,2030-09-30,True
20500000.0,1506.0,3.0,3,1,"Balagere, Bengaluru",4.0,18.0,Unfurnished,East,,Ready to Move,,False
9700000.0,970.0,2.0,2,1,"Gummanahalli, Bengaluru",0.0,21.0,Semi Furnished,East,3.0,Ready to Move,,False
12000000.0,1700.0,3.0,2,1,"Vaikuntam Layout, Munnekollal",0.0,4.0,Unfurnished,Unknown,20.0,Ready to Move,,False
13600000.000000002,1091.0,2.0,2,1,"Hadosiddapura, Carmelaram",11.0,17.0,Semi Furnished,Unknown,4.0,Ready to Move,,False
39700000.0,2300.0,4.0,4,2,"KIADB Export Promotion Industrial Area, K R Puram",1.0,18.0,Semi Furnished,East,3.0,Ready to Move,,False
25200000.0,1839.0,3.0,3,1,"Kadugodi Industrial Area, Bengaluru",0.0,18.0,Semi Furnished,East,10.0,Ready to Move,,False
11000000.0,2200.0,4.0,5,1,"Banakshankari 6th Stage 11th Block, Srinivaspura",5.0,5.0,Semi Furnished,North,8.0,Ready to Move,,False
14200000.0,1517.0,3.0,3,1,"Rayasandra, Bengaluru",1.0,4.0,Semi Furnished,Unknown,11.0,Ready to Move,,False
7400000.0,1010.0,2.0,2,1,"Dommasandra, Bengaluru",3.0,5.0,Semi Furnished,North,9.0,Ready to Move,,False
28000000.0,1679.0,3.0,3,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",6.0,20.0,Unfurnished,Unknown,,Upcoming,2026-08-19,True
8200000.0,1129.0,2.0,2,1,"Sri Balaji Layout, K R Puram",6.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
55700000.0,3571.0,4.0,5,2,"Sagayapura, Richards Town",7.0,15.0,Unfurnished,Unknown,4.0,Ready to Move,,False
9700000.0,1070.0,2.0,2,1,"Kambipura, Bengaluru",4.0,19.0,Semi Furnished,East,7.0,Ready to Move,,False
12500000.0,1495.0,3.0,3,1,"RR Nagar, Bengaluru",4.0,4.0,Semi Furnished,East,12.0,Ready to Move,,False
12600000.0,889.0,2.0,2,1,"Uttarahalli -Manavarthekaval, Bengaluru",9.0,14.0,Semi Furnished,East,1.0,Ready to Move,,False
9700000.0,1330.0,3.0,3,1,"Sonnenahalli, K R Puram",1.0,4.0,Semi Furnished,East,7.0,Ready to Move,,False
11000000.0,1350.0,3.0,2,1,"Abbaiah Reddy Layout, Kaggadasapura",3.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False
14000000.0,1070.0,2.0,2,1,"Devasthanagalu, Varthur",20.0,26.0,Semi Furnished,West,3.0,Ready to Move,,False
23500000.0,1380.0,2.0,2,1,"Shanthala Nagar, Ashok Nagar",3.0,4.0,Semi Furnished,North,28.0,Ready to Move,,False
9000000.0,1185.0,2.0,2,2,"Bommenahalli, Bengaluru",2.0,9.0,Semi Furnished,West,10.0,Ready to Move,,False
12500000.0,1645.0,3.0,3,1,"RR Nagar, Bengaluru",1.0,4.0,Semi Furnished,West,9.0,Ready to Move,,False
9000000.0,1429.0,3.0,2,1,"Kadugodi, Bengaluru",0.0,3.0,Semi Furnished,West,16.0,Ready to Move,,False
11800000.0,1177.0,2.0,2,1,"Parkway Homes, Rayasandra",9.0,14.0,Semi Furnished,West,8.0,Ready to Move,,False
8800000.0,1524.0,3.0,3,1,"BEML Cooperative Society Layout, Bidaraguppe",3.0,7.0,Semi Furnished,South,7.0,Ready to Move,,False
14000000.0,1350.0,3.0,3,1,"Budigere Cross, Bengaluru",2.0,19.0,Semi Furnished,West,6.0,Ready to Move,,False
3100000.0,880.0,2.0,2,1,"Terracon Doctors Enclave, Chandapura",1.0,5.0,Semi Furnished,South,12.0,Ready to Move,,False
16399999.999999998,1303.0,2.0,2,1,"Ali Estate, Yelahanka",12.0,16.0,Semi Furnished,West,8.0,Ready to Move,,False
17800000.0,1759.0,4.0,4,3,"Arge Urban Bloom, Yeswanthpur",7.0,13.0,Semi Furnished,North,7.0,Ready to Move,,False
13700000.000000002,1580.0,3.0,3,1,"Choodasandra, Bengaluru",3.0,4.0,Semi Furnished,North,12.0,Ready to Move,,False
8000000.0,904.0,2.0,2,1,"Goravigere, Bengaluru",3.0,15.0,Semi Furnished,East,3.0,Ready to Move,,False
14200000.0,1300.0,2.0,2,1,"Eastwood Township, Kasavanahalli",6.0,14.0,Semi Furnished,West,12.0,Ready to Move,,False
11900000.0,1251.0,3.0,2,1,"Parkway Homes, Rayasandra",4.0,14.0,Semi Furnished,East,8.0,Ready to Move,,False
27500000.0,1499.0,3.0,3,1,"Jigala, Bengaluru",21.0,34.0,Unfurnished,East,1.0,Ready to Move,,False
8700000.0,1063.0,2.0,2,1,"Chikkakannalli, Bengaluru",2.0,5.0,Semi Furnished,East,7.0,Ready to Move,,False
16500000.0,1489.0,3.0,3,1,"Devasthanagalu, Varthur",19.0,23.0,Semi Furnished,West,5.0,Ready to Move,,False
20000000.0,1027.0,2.5,2,1,"Suma Dhura Eden Garden, Chikkabana Halli",9.0,14.0,Semi Furnished,East,3.0,Ready to Move,,False
16000000.0,1400.0,3.0,3,1,"Prakruthi Nagar, Kogilu",5.0,8.0,Semi Furnished,West,13.0,Ready to Move,,False
6600000.0,925.0,2.0,2,1,"Shriram Surabhi, Mallasandra",3.0,6.0,Semi Furnished,East,15.0,Ready to Move,,False
16000000.0,1161.0,2.0,2,1,"Budigere Cross, Bengaluru",12.0,19.0,Semi Furnished,North,8.0,Ready to Move,,False
23600000.0,3405.0,4.0,4,3,"Anandapura, Battarahalli",5.0,5.0,Semi Furnished,East,3.0,Ready to Move,,False
24000000.0,1300.0,3.0,3,1,"Annaiah Reddy Layout, Dodda Banaswadi",9.0,14.0,Unfurnished,Unknown,15.0,Ready to Move,,False
11200000.000000002,860.0,2.0,2,1,"Markandhaiha Nagar, Agrahara Layout",3.0,4.0,Semi Furnished,Unknown,3.0,Ready to Move,,False
10500000.0,1048.0,2.0,2,1,"HAL 3rd Stage, New Tippasandra",1.0,4.0,Semi Furnished,East,15.0,Ready to Move,,False
14000000.0,1244.0,3.0,3,2,"Dodsworth Layout, Whitefield",2.0,8.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
11800000.0,1050.0,2.0,2,1,"Kannuru, Bengaluru",4.0,23.0,Semi Furnished,Unknown,2.0,Ready to Move,,False
12600000.0,1214.0,2.0,2,1,"SNN Raj Serenity, Akshayanagar",9.0,13.0,Semi Furnished,East,11.0,Ready to Move,,False
22500000.0,1645.0,3.0,3,1,"Ambedkar Nagar, Carmelaram",11.0,18.0,Semi Furnished,North,6.0,Ready to Move,,False
39200000.0,2415.0,3.0,3,0,"1st Phase, JP Nagar",4.0,10.0,Fully Furnished,Unknown,15.0,Ready to Move,,False
11000000.0,1080.0,2.0,2,0,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,12.0,Unfurnished,East,1.0,Ready to Move,,False
19500000.0,1770.0,3.0,2,1,"Vignana Kendra, Bengaluru",8.0,14.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
12900000.0,1221.0,2.0,2,1,"K R Puram, Bengaluru",11.0,12.0,Semi Furnished,East,7.0,Ready to Move,,False
11000000.0,1250.0,2.0,2,1,"HMT Layout, Mathikere",3.0,3.0,Semi Furnished,East,10.0,Ready to Move,,False
63500000.0,3330.0,4.0,5,2,"Windchimes, Arakere",0.0,25.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
21700000.0,1819.0,3.5,3,1,"Budigere Cross, Bengaluru",4.0,19.0,Semi Furnished,South,10.0,Ready to Move,,False
14000000.0,1147.0,2.0,2,1,"Kyalasanahalli, Bengaluru",18.0,18.0,Semi Furnished,West,2.0,Ready to Move,,False
19800000.0,1324.0,2.0,2,1,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",15.0,32.0,Unfurnished,North,2.0,Ready to Move,,False
13500000.0,1000.0,2.0,2,1,"Devasthanagalu, Varthur",2.0,22.0,Semi Furnished,East,4.0,Ready to Move,,False
8900000.0,934.0,2.0,2,1,"Budigere Cross, Bengaluru",3.0,19.0,Semi Furnished,North,3.0,Ready to Move,,False
30000000.0,1849.0,3.0,3,1,"Hosapalya, Kudlu Gate",3.0,22.0,Semi Furnished,West,7.0,Ready to Move,,False
20400000.0,1565.0,3.0,3,1,"Hadosiddapura, Carmelaram",13.0,15.0,Semi Furnished,East,9.0,Ready to Move,,False
49000000.0,4310.0,4.0,4,2,"Amruthnagar, Byatarayanapura",7.0,13.0,Unfurnished,North,9.0,Ready to Move,,False
84000000.0,3500.0,4.0,4,2,"7th Block, Jayanagar",8.0,23.0,Semi Furnished,West,7.0,Ready to Move,,False
8500000.0,995.0,3.0,2,1,"Gummanahalli, Bengaluru",11.0,29.0,Semi Furnished,North,1.0,Ready to Move,,False
14500000.0,1337.0,3.0,2,1,"Bidare Agraha, Bengaluru",1.0,12.0,Semi Furnished,North,4.0,Ready to Move,,False
62500000.0,2747.0,3.5,4,2,"Nallurhalli, Whitefield",26.0,31.0,Semi Furnished,East,,Upcoming,2029-09-30,True
60000000.0,3100.0,4.0,4,4,"Gopalapura, Binnipete",25.0,37.0,Semi Furnished,North,7.0,Ready to Move,,False
19700000.0,1839.0,3.0,3,1,"Vignana Kendra, Bengaluru",13.0,17.0,Semi Furnished,East,14.0,Ready to Move,,False
12700000.0,1419.0,3.0,2,1,"Block 4B, Bengaluru",4.0,16.0,Semi Furnished,Unknown,16.0,Ready to Move,,False
17900000.0,1498.0,3.0,2,1,"Buena Vista, Bommenahalli",3.0,22.0,Semi Furnished,Unknown,4.0,Ready to Move,,False
12800000.0,1055.0,3.0,2,1,"Chaithanya Samarth, Bommenahalli",14.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
14800000.0,1559.0,3.0,3,1,"Varthur, Bengaluru",3.0,11.0,Semi Furnished,East,8.0,Ready to Move,,False
10300000.0,1325.0,2.0,2,2,"Mullur, Bengaluru",2.0,4.0,Unfurnished,East,1.0,Ready to Move,,False
11900000.0,1076.0,2.0,2,1,"Central Park, Balagere",4.0,8.0,Fully Furnished,North,7.0,Ready to Move,,False
20500000.0,1341.0,3.0,3,0,"Janatha Colony, Carmelaram",5.0,18.0,Fully Furnished,East,6.0,Ready to Move,,False
8000000.0,1050.0,2.0,1,1,"BEML Layout, RR Nagar",4.0,4.0,Semi Furnished,Unknown,10.0,Ready to Move,,False
11200000.000000002,1255.0,2.0,2,3,"Garudachar Palya, Mahadevapura",1.0,5.0,Semi Furnished,East,18.0,Ready to Move,,False
16500000.0,1443.0,2.0,2,1,"Mango Garden Layout, Bikasipura",4.0,9.0,Semi Furnished,East,7.0,Ready to Move,,False
15700000.0,1207.0,2.0,2,1,"Gunjur Village, Bengaluru",20.0,20.0,Unfurnished,West,1.0,Ready to Move,,False
20600000.0,1230.0,2.0,2,1,"Reliaable Lifestyle Layout, Harlur",1.0,22.0,Semi Furnished,East,6.0,Ready to Move,,False
12300000.0,1110.0,2.5,2,1,"Thirumalashettyhally, Bengaluru",6.0,9.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
11000000.0,1079.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,16.0,Unfurnished,North,4.0,Ready to Move,,False
8300000.0,887.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",13.0,14.0,Unfurnished,West,1.0,Ready to Move,,False
29000000.0,2013.0,3.0,4,1,"Jyotipuram, Bengaluru",10.0,23.0,Semi Furnished,North,,Upcoming,2026-08-14,True
17700000.0,1234.0,2.0,2,1,"Akshaya Vana, Begur",1.0,19.0,Semi Furnished,East,6.0,Ready to Move,,False
14500000.0,1318.0,3.0,2,0,"Gollarapalya Hosahalli, Bengaluru",3.0,7.0,Semi Furnished,North,7.0,Ready to Move,,False
28500000.0,1900.0,3.0,3,1,"Devasthanagalu, Varthur",15.0,31.0,Unfurnished,East,,Upcoming,2027-05-01,True
8400000.0,1028.0,3.0,3,1,"Gummanahalli, Bengaluru",15.0,21.0,Unfurnished,East,1.0,Ready to Move,,False
8500000.0,1247.0,2.0,2,1,"Hennur, Bengaluru",0.0,5.0,Semi Furnished,South,6.0,Ready to Move,,False
21600000.0,1290.0,3.0,2,1,"Eastwood Township, Harlur",8.0,16.0,Semi Furnished,North,4.0,Ready to Move,,False
15500000.0,1234.0,3.0,2,1,"Belathur, K R Puram",18.0,27.0,Unfurnished,East,,Ready to Move,,False
